Assembly Accession	Assembly-unit name	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	Ordering	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007234.1	Chromosome		NW_024606830.1	unplaced-scaffold	12543			Un_contig_6932_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007235.1	Chromosome		NW_024604930.1	unplaced-scaffold	3979			Un_contig_6934_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007236.1	Chromosome		NW_024605351.1	unplaced-scaffold	4521			Un_contig_6935_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007238.1	Chromosome		NW_024608310.1	unplaced-scaffold	57147			Un_contig_6937_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007240.1	Chromosome		NW_024608161.1	unplaced-scaffold	51305			Un_contig_6941_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007242.1	Chromosome		NW_024609040.1	unplaced-scaffold	101068			Un_contig_6947_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007243.1	Chromosome		NW_024604485.1	unplaced-scaffold	3369			Un_contig_6948_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007244.1	Chromosome		NW_024603561.1	unplaced-scaffold	1710			Un_contig_6949_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007245.1	Chromosome		NW_024608756.1	unplaced-scaffold	79065			Un_contig_6950_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007246.1	Chromosome		NW_024602890.1	unplaced-scaffold	903			Un_contig_6951_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007247.1	Chromosome		NW_024603686.1	unplaced-scaffold	1916			Un_contig_6952_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007248.1	Chromosome		NW_024605698.1	unplaced-scaffold	5281			Un_contig_6953_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007249.1	Chromosome		NW_024608972.1	unplaced-scaffold	94590			Un_contig_6955_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007250.1	Chromosome		NW_024606397.1	unplaced-scaffold	8248			Un_contig_6957_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007251.1	Chromosome		NW_024606307.1	unplaced-scaffold	7724			Un_contig_6958_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007252.1	Chromosome		NW_024606080.1	unplaced-scaffold	6596			Un_contig_6959_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007254.1	Chromosome		NW_024609684.1	unplaced-scaffold	305286			Un_contig_6966_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007255.1	Chromosome		NW_024607467.1	unplaced-scaffold	26974			Un_contig_6967_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007256.1	Chromosome		NW_024607750.1	unplaced-scaffold	35844			Un_contig_6970_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007257.1	Chromosome		NW_024608275.1	unplaced-scaffold	55841			Un_contig_6971_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007258.1	Chromosome		NW_024609502.1	unplaced-scaffold	195759			Un_contig_6972_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007259.1	Chromosome		NW_024603792.1	unplaced-scaffold	2101			Un_contig_6973_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007260.1	Chromosome		NW_024604428.1	unplaced-scaffold	3259			Un_contig_6974_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007262.1	Chromosome		NW_024607864.1	unplaced-scaffold	39855			Un_contig_6979_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007263.1	Chromosome		NW_024606542.1	unplaced-scaffold	9322			Un_contig_698_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007264.1	Chromosome		NW_024603313.1	unplaced-scaffold	1357			Un_contig_6981_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007265.1	Chromosome		NW_024605907.1	unplaced-scaffold	5973			Un_contig_6982_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007266.1	Chromosome		NW_024607174.1	unplaced-scaffold	19465			Un_contig_6983_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007267.1	Chromosome		NW_024602770.1	unplaced-scaffold	798			Un_contig_6984_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007268.1	Chromosome		NW_024606022.1	unplaced-scaffold	6394			Un_contig_6988_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007270.1	Chromosome		NW_024608291.1	unplaced-scaffold	56438			Un_contig_6992_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007271.1	Chromosome		NW_024604224.1	unplaced-scaffold	2860			Un_contig_6995_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007272.1	Chromosome		NW_024607580.1	unplaced-scaffold	30484			Un_contig_6996_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007273.1	Chromosome		NW_024606512.1	unplaced-scaffold	9050			Un_contig_6997_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007274.1	Chromosome		NW_024608797.1	unplaced-scaffold	81479			Un_contig_6998_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007275.1	Chromosome		NW_024608330.1	unplaced-scaffold	57917			Un_contig_6999_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007277.1	Chromosome		NW_024607352.1	unplaced-scaffold	23975			Un_contig_700_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007279.1	Chromosome		NW_024608402.1	unplaced-scaffold	61117			Un_contig_7003_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007280.1	Chromosome		NW_024604158.1	unplaced-scaffold	2746			Un_contig_7007_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007281.1	Chromosome		NW_024606862.1	unplaced-scaffold	12873			Un_contig_7008_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007282.1	Chromosome		NW_024606045.1	unplaced-scaffold	6465			Un_contig_7009_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007283.1	Chromosome		NW_024605427.1	unplaced-scaffold	4663			Un_contig_7012_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007285.1	Chromosome		NW_024609765.1	unplaced-scaffold	432387			Un_contig_7015_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007287.1	Chromosome		NW_024605775.1	unplaced-scaffold	5502			Un_contig_7018_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007289.1	Chromosome		NW_024608017.1	unplaced-scaffold	45178			Un_contig_7022_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007290.1	Chromosome		NW_024606086.1	unplaced-scaffold	6630			Un_contig_7024_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007291.1	Chromosome		NW_024608072.1	unplaced-scaffold	47679			Un_contig_7025_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007294.1	Chromosome		NW_024604315.1	unplaced-scaffold	3051			Un_contig_7033_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007295.1	Chromosome		NW_024603823.1	unplaced-scaffold	2149			Un_contig_7036_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007296.1	Chromosome		NW_024603875.1	unplaced-scaffold	2265			Un_contig_7037_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007297.1	Chromosome		NW_024603270.1	unplaced-scaffold	1303			Un_contig_7039_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007298.1	Chromosome		NW_024608805.1	unplaced-scaffold	82280			Un_contig_704_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007299.1	Chromosome		NW_024608839.1	unplaced-scaffold	84631			Un_contig_7043_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007300.1	Chromosome		NW_024606649.1	unplaced-scaffold	10252			Un_contig_7044_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007302.1	Chromosome		NW_024602998.1	unplaced-scaffold	1013			Un_contig_705_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007303.1	Chromosome		NW_024602481.1	unplaced-scaffold	594			Un_contig_7055_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007305.1	Chromosome		NW_024607870.1	unplaced-scaffold	40041			Un_contig_7058_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007307.1	Chromosome		NW_024605118.1	unplaced-scaffold	4186			Un_contig_7064_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007308.1	Chromosome		NW_024609396.1	unplaced-scaffold	160249			Un_contig_7065_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007309.1	Chromosome		NW_024604282.1	unplaced-scaffold	2964			Un_contig_7068_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007311.1	Chromosome		NW_024609280.1	unplaced-scaffold	132056			Un_contig_7070_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007312.1	Chromosome		NW_024608427.1	unplaced-scaffold	62456			Un_contig_7074_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007313.1	Chromosome		NW_024602666.1	unplaced-scaffold	717			Un_contig_7078_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007314.1	Chromosome		NW_024603221.1	unplaced-scaffold	1248			Un_contig_7079_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007315.1	Chromosome		NW_024609386.1	unplaced-scaffold	158071			Un_contig_7084_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007317.1	Chromosome		NW_024608389.1	unplaced-scaffold	60463			Un_contig_7087_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007319.1	Chromosome		NW_024606851.1	unplaced-scaffold	12744			Un_contig_7094_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007320.1	Chromosome		NW_024608090.1	unplaced-scaffold	48599			Un_contig_7098_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007323.1	Chromosome		NW_024609556.1	unplaced-scaffold	218496			Un_contig_7101_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007325.1	Chromosome		NW_024609137.1	unplaced-scaffold	112865			Un_contig_7103_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007326.1	Chromosome		NW_024608102.1	unplaced-scaffold	49275			Un_contig_7104_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007328.1	Chromosome		NW_024608692.1	unplaced-scaffold	75067			Un_contig_7106_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007330.1	Chromosome		NW_024605212.1	unplaced-scaffold	4298			Un_contig_7116_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007333.1	Chromosome		NW_024609204.1	unplaced-scaffold	121432			Un_contig_7119_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007334.1	Chromosome		NW_024607157.1	unplaced-scaffold	18994			Un_contig_712_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007335.1	Chromosome		NW_024602785.1	unplaced-scaffold	811			Un_contig_7120_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007336.1	Chromosome		NW_024609705.1	unplaced-scaffold	322682			Un_contig_7123_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007337.1	Chromosome		NW_024609035.1	unplaced-scaffold	100652			Un_contig_7124_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007338.1	Chromosome		NW_024603231.1	unplaced-scaffold	1262			Un_contig_7125_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007339.1	Chromosome		NW_024607641.1	unplaced-scaffold	32626			Un_contig_7128_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007340.1	Chromosome		NW_024607081.1	unplaced-scaffold	17210			Un_contig_713_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007341.1	Chromosome		NW_024603115.1	unplaced-scaffold	1142			Un_contig_7130_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007342.1	Chromosome		NW_024604993.1	unplaced-scaffold	4043			Un_contig_7131_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007343.1	Chromosome		NW_024603709.1	unplaced-scaffold	1952			Un_contig_7132_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007344.1	Chromosome		NW_024606581.1	unplaced-scaffold	9607			Un_contig_7134_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007345.1	Chromosome		NW_024605852.1	unplaced-scaffold	5766			Un_contig_7136_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007346.1	Chromosome		NW_024606748.1	unplaced-scaffold	11545			Un_contig_7139_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007348.1	Chromosome		NW_024602552.1	unplaced-scaffold	638			Un_contig_7144_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007349.1	Chromosome		NW_024607666.1	unplaced-scaffold	33296			Un_contig_7145_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007350.1	Chromosome		NW_024605901.1	unplaced-scaffold	5940			Un_contig_7149_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007352.1	Chromosome		NW_024605443.1	unplaced-scaffold	4685			Un_contig_7150_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007353.1	Chromosome		NW_024604179.1	unplaced-scaffold	2779			Un_contig_7151_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007355.1	Chromosome		NW_024606075.1	unplaced-scaffold	6574			Un_contig_7157_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007356.1	Chromosome		NW_024609504.1	unplaced-scaffold	196445			Un_contig_7158_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007360.1	Chromosome		NW_024608945.1	unplaced-scaffold	92569			Un_contig_7168_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007361.1	Chromosome		NW_024603830.1	unplaced-scaffold	2174			Un_contig_7169_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007362.1	Chromosome		NW_024609579.1	unplaced-scaffold	231303			Un_contig_7170_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007363.1	Chromosome		NW_024605720.1	unplaced-scaffold	5345			Un_contig_7172_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007364.1	Chromosome		NW_024604195.1	unplaced-scaffold	2809			Un_contig_7176_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007365.1	Chromosome		NW_024607891.1	unplaced-scaffold	40708			Un_contig_7178_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007366.1	Chromosome		NW_024608589.1	unplaced-scaffold	68910			Un_contig_7179_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007368.1	Chromosome		NW_024603111.1	unplaced-scaffold	1136			Un_contig_7180_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007370.1	Chromosome		NW_024607631.1	unplaced-scaffold	32372			Un_contig_7186_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007371.1	Chromosome		NW_024604316.1	unplaced-scaffold	3051			Un_contig_7187_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007372.1	Chromosome		NW_024604638.1	unplaced-scaffold	3586			Un_contig_7189_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007374.1	Chromosome		NW_024603873.1	unplaced-scaffold	2262			Un_contig_7190_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007376.1	Chromosome		NW_024608466.1	unplaced-scaffold	63587			Un_contig_7195_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007377.1	Chromosome		NW_024607603.1	unplaced-scaffold	31538			Un_contig_7198_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007379.1	Chromosome		NW_024605687.1	unplaced-scaffold	5244			Un_contig_7200_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007380.1	Chromosome		NW_024607456.1	unplaced-scaffold	26677			Un_contig_7204_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007381.1	Chromosome		NW_024608728.1	unplaced-scaffold	77114			Un_contig_7208_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007382.1	Chromosome		NW_024603874.1	unplaced-scaffold	2264			Un_contig_7209_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007383.1	Chromosome		NW_024609690.1	unplaced-scaffold	308032			Un_contig_721_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007386.1	Chromosome		NW_024603467.1	unplaced-scaffold	1570			Un_contig_7212_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007387.1	Chromosome		NW_024609573.1	unplaced-scaffold	227837			Un_contig_7215_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007388.1	Chromosome		NW_024609606.1	unplaced-scaffold	250762			Un_contig_7217_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007390.1	Chromosome		NW_024609518.1	unplaced-scaffold	201279			Un_contig_7223_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007392.1	Chromosome		NW_024608960.1	unplaced-scaffold	93495			Un_contig_7225_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007393.1	Chromosome		NW_024606024.1	unplaced-scaffold	6397			Un_contig_7227_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007394.1	Chromosome		NW_024603267.1	unplaced-scaffold	1297			Un_contig_7228_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007396.1	Chromosome		NW_024602668.1	unplaced-scaffold	719			Un_contig_7230_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007398.1	Chromosome		NW_024606233.1	unplaced-scaffold	7320			Un_contig_7232_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007400.1	Chromosome		NW_024609722.1	unplaced-scaffold	349472			Un_contig_7238_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007402.1	Chromosome		NW_024604646.1	unplaced-scaffold	3603			Un_contig_7241_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007403.1	Chromosome		NW_024602670.1	unplaced-scaffold	720			Un_contig_7242_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007405.1	Chromosome		NW_024603470.1	unplaced-scaffold	1574			Un_contig_7245_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007406.1	Chromosome		NW_024607765.1	unplaced-scaffold	36296			Un_contig_7248_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007407.1	Chromosome		NW_024608163.1	unplaced-scaffold	51361			Un_contig_7249_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007408.1	Chromosome		NW_024607264.1	unplaced-scaffold	21609			Un_contig_725_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007409.1	Chromosome		NW_024602420.1	unplaced-scaffold	561			Un_contig_7254_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007411.1	Chromosome		NW_024604523.1	unplaced-scaffold	3410			Un_contig_7258_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007412.1	Chromosome		NW_024606352.1	unplaced-scaffold	8007			Un_contig_7261_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007413.1	Chromosome		NW_024608954.1	unplaced-scaffold	93096			Un_contig_7263_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007414.1	Chromosome		NW_024609713.1	unplaced-scaffold	337017			Un_contig_7265_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007415.1	Chromosome		NW_024605020.1	unplaced-scaffold	4076			Un_contig_7267_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007416.1	Chromosome		NW_024604634.1	unplaced-scaffold	3583			Un_contig_7269_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007417.1	Chromosome		NW_024609680.1	unplaced-scaffold	303143			Un_contig_727_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007418.1	Chromosome		NW_024602922.1	unplaced-scaffold	920			Un_contig_7270_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007419.1	Chromosome		NW_024609369.1	unplaced-scaffold	152756			Un_contig_7271_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007421.1	Chromosome		NW_024606121.1	unplaced-scaffold	6761			Un_contig_7274_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007422.1	Chromosome		NW_024607187.1	unplaced-scaffold	19874			Un_contig_7275_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007423.1	Chromosome		NW_024603528.1	unplaced-scaffold	1659			Un_contig_7277_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007424.1	Chromosome		NW_024603264.1	unplaced-scaffold	1294			Un_contig_7278_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007425.1	Chromosome		NW_024606487.1	unplaced-scaffold	8881			Un_contig_7279_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007426.1	Chromosome		NW_024605512.1	unplaced-scaffold	4819			Un_contig_728_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007427.1	Chromosome		NW_024604447.1	unplaced-scaffold	3286			Un_contig_7280_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007428.1	Chromosome		NW_024607128.1	unplaced-scaffold	18294			Un_contig_7281_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007429.1	Chromosome		NW_024606803.1	unplaced-scaffold	12233			Un_contig_7282_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007430.1	Chromosome		NW_024609685.1	unplaced-scaffold	305964			Un_contig_7283_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007432.1	Chromosome		NW_024606329.1	unplaced-scaffold	7863			Un_contig_7288_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007434.1	Chromosome		NW_024606615.1	unplaced-scaffold	9946			Un_contig_7292_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007435.1	Chromosome		NW_024603621.1	unplaced-scaffold	1794			Un_contig_7293_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007436.1	Chromosome		NW_024607361.1	unplaced-scaffold	24105			Un_contig_7294_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007437.1	Chromosome		NW_024608437.1	unplaced-scaffold	62722			Un_contig_7296_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007438.1	Chromosome		NW_024607623.1	unplaced-scaffold	32028			Un_contig_730_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007439.1	Chromosome		NW_024605478.1	unplaced-scaffold	4742			Un_contig_7301_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007440.1	Chromosome		NW_024603222.1	unplaced-scaffold	1250			Un_contig_7302_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007441.1	Chromosome		NW_024602791.1	unplaced-scaffold	815			Un_contig_7303_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007442.1	Chromosome		NW_024606715.1	unplaced-scaffold	11106			Un_contig_7304_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007443.1	Chromosome		NW_024609411.1	unplaced-scaffold	162690			Un_contig_7308_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007445.1	Chromosome		NW_024607670.1	unplaced-scaffold	33465			Un_contig_7313_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007446.1	Chromosome		NW_024608537.1	unplaced-scaffold	66322			Un_contig_7314_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007447.1	Chromosome		NW_024603582.1	unplaced-scaffold	1741			Un_contig_7318_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007449.1	Chromosome		NW_024607323.1	unplaced-scaffold	23144			Un_contig_7320_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007450.1	Chromosome		NW_024604544.1	unplaced-scaffold	3448			Un_contig_7321_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007451.1	Chromosome		NW_024603922.1	unplaced-scaffold	2357			Un_contig_7323_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007452.1	Chromosome		NW_024603691.1	unplaced-scaffold	1922			Un_contig_7324_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007453.1	Chromosome		NW_024608500.1	unplaced-scaffold	64883			Un_contig_7326_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007454.1	Chromosome		NW_024602398.1	unplaced-scaffold	549			Un_contig_7327_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007455.1	Chromosome		NW_024602585.1	unplaced-scaffold	654			Un_contig_7329_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007457.1	Chromosome		NW_024608952.1	unplaced-scaffold	93022			Un_contig_7332_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007458.1	Chromosome		NW_024606019.1	unplaced-scaffold	6386			Un_contig_7333_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007459.1	Chromosome		NW_024608674.1	unplaced-scaffold	73838			Un_contig_7336_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007468.1	Chromosome		NW_024609094.1	unplaced-scaffold	107285			Un_contig_4401_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007470.1	Chromosome		NW_024608154.1	unplaced-scaffold	51040			Un_contig_4407_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007471.1	Chromosome		NW_024608600.1	unplaced-scaffold	69477			Un_contig_4409_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007472.1	Chromosome		NW_024603993.1	unplaced-scaffold	2492			Un_contig_441_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010007473.1	Chromosome		NW_024606339.1	unplaced-scaffold	7911			Un_contig_4412_pilon_pilon
